REF_AREA,Reference area,VAR,Indicator,OBS_VALUE,OBS_STATUS_1,Observation status
HUN,Hungary,PHD_HW_55_64,Average annual hours worked by employed doctorate holders aged 55-64,1952.08,I,Value imputed by a receiving agency
IRL,Ireland,PHD_HW_55_64,Average annual hours worked by employed doctorate holders aged 55-64,1877.772,I,Value imputed by a receiving agency
LTU,Lithuania,PHD_HW_55_64,Average annual hours worked by employed doctorate holders aged 55-64,1822.496,I,Value imputed by a receiving agency
NOR,Norway,PHD_HW_55_64,Average annual hours worked by employed doctorate holders aged 55-64,2155.608,I,Value imputed by a receiving agency
POL,Poland,PHD_HW_55_64,Average annual hours worked by employed doctorate holders aged 55-64,2047.552,I,Value imputed by a receiving agency
PRT,Portugal,PHD_HW_55_64,Average annual hours worked by employed doctorate holders aged 55-64,1906.58,I,Value imputed by a receiving agency
SVN,Slovenia,PHD_HW_55_64,Average annual hours worked by employed doctorate holders aged 55-64,2080.936,I,Value imputed by a receiving agency
HRV,Croatia,PHD_HW_55_64,Average annual hours worked by employed doctorate holders aged 55-64,2028.208,I,Value imputed by a receiving agency
EST,Estonia,PHD_HW_35_44,Average annual hours worked by employed doctorate holders aged 35-44,2038.816,I,Value imputed by a receiving agency
EST,Estonia,PHD_HW_45_54,Average annual hours worked by employed doctorate holders aged 45-54,2074.644,I,Value imputed by a receiving agency
IRL,Ireland,PHD_HW_45_54,Average annual hours worked by employed doctorate holders aged 45-54,1944.696,I,Value imputed by a receiving agency
IRL,Ireland,PHD_HW_35_44,Average annual hours worked by employed doctorate holders aged 35-44,2093.26,I,Value imputed by a receiving agency
LTU,Lithuania,PHD_HW_35_44,Average annual hours worked by employed doctorate holders aged 35-44,1934.244,I,Value imputed by a receiving agency
LTU,Lithuania,PHD_HW_45_54,Average annual hours worked by employed doctorate holders aged 45-54,2070.016,I,Value imputed by a receiving agency
NOR,Norway,PHD_HW_45_54,Average annual hours worked by employed doctorate holders aged 45-54,2321.228,I,Value imputed by a receiving agency
PRT,Portugal,PHD_HW_35_44,Average annual hours worked by employed doctorate holders aged 35-44,1979.432,I,Value imputed by a receiving agency
SVK,Slovak Republic,PHD_HW_35_44,Average annual hours worked by employed doctorate holders aged 35-44,1790.932,I,Value imputed by a receiving agency
SVN,Slovenia,PHD_HW_35_44,Average annual hours worked by employed doctorate holders aged 35-44,2000.076,I,Value imputed by a receiving agency
BGR,Bulgaria,PHD_HW,Average annual hours worked by employed doctorate holders,1954.108,I,Value imputed by a receiving agency
HRV,Croatia,PHD_HW_45_54,Average annual hours worked by employed doctorate holders aged 45-54,1983.748,I,Value imputed by a receiving agency
HRV,Croatia,PHD_HW_35_44,Average annual hours worked by employed doctorate holders aged 35-44,2077.816,I,Value imputed by a receiving agency
MLT,Malta,MAS_HW_55_64,Average annual hours worked by employed master's degree holders aged 55-64,1940.588,I,Value imputed by a receiving agency
MLT,Malta,PHD_HW,Average annual hours worked by employed doctorate holders,2027.48,I,Value imputed by a receiving agency
EST,Estonia,PHD_HW_55_64,Average annual hours worked by employed doctorate holders aged 55-64,NA,Q,Missing value; suppressed
ISL,Iceland,PHD_HW_45_54,Average annual hours worked by employed doctorate holders aged 45-54,NA,Q,Missing value; suppressed
LVA,Latvia,PHD_HW_55_64,Average annual hours worked by employed doctorate holders aged 55-64,NA,Q,Missing value; suppressed
LVA,Latvia,PHD_HW,Average annual hours worked by employed doctorate holders,NA,Q,Missing value; suppressed
LVA,Latvia,PHD_HW_35_44,Average annual hours worked by employed doctorate holders aged 35-44,NA,Q,Missing value; suppressed
SVK,Slovak Republic,PHD_HW_55_64,Average annual hours worked by employed doctorate holders aged 55-64,NA,Q,Missing value; suppressed
SVK,Slovak Republic,PHD_HW_45_54,Average annual hours worked by employed doctorate holders aged 45-54,NA,Q,Missing value; suppressed
BGR,Bulgaria,PHD_HW_55_64,Average annual hours worked by employed doctorate holders aged 55-64,NA,Q,Missing value; suppressed
CYP,Cyprus,PHD_HW_55_64,Average annual hours worked by employed doctorate holders aged 55-64,NA,Q,Missing value; suppressed
MLT,Malta,PHD_HW_45_54,Average annual hours worked by employed doctorate holders aged 45-54,NA,Q,Missing value; suppressed
MLT,Malta,PHD_HW_35_44,Average annual hours worked by employed doctorate holders aged 35-44,NA,Q,Missing value; suppressed
MLT,Malta,PHD_HW_55_64,Average annual hours worked by employed doctorate holders aged 55-64,NA,Q,Missing value; suppressed
ROU,Romania,PHD_HW_35_44,Average annual hours worked by employed doctorate holders aged 35-44,NA,Q,Missing value; suppressed
GRC,Greece,PHD_HW_25_34,Average annual hours worked by employed doctorate holders aged 25-34,NA,Q,Missing value; suppressed
NOR,Norway,PHD_HW_25_34,Average annual hours worked by employed doctorate holders aged 25-34,NA,Q,Missing value; suppressed
PRT,Portugal,PHD_HW_25_34,Average annual hours worked by employed doctorate holders aged 25-34,NA,Q,Missing value; suppressed
SVK,Slovak Republic,PHD_HW_25_34,Average annual hours worked by employed doctorate holders aged 25-34,NA,Q,Missing value; suppressed
HRV,Croatia,PHD_HW_25_34,Average annual hours worked by employed doctorate holders aged 25-34,NA,Q,Missing value; suppressed
MLT,Malta,PHD_HW_25_34,Average annual hours worked by employed doctorate holders aged 25-34,NA,Q,Missing value; suppressed
ESP,Spain,PHD_TOC_PERMXPHD_TOC,"Doctorate holders in indefinite contracts, % of employees with a doctorate",82.87962243,D,Definition differs
ESP,Spain,MAS_TOC_PERMXMAS_TOC,"Master's degree holders in indefinite contracts, % of employees with a master's degree",82.8172981,D,Definition differs
ESP,Spain,MAS_TOC_PERM_45_54XMAS_TOC_45_54,"Master's degree holders aged 45-54 in indefinite contracts, % of employees with a master's degree aged 45-54",88.07726686,D,Definition differs
ESP,Spain,MAS_TOC_PERM_35_44XMAS_TOC_35_44,"Master's degree holders aged 35-44 in indefinite contracts, % of employees with a master's degree aged 35-44",85.55435338,D,Definition differs
ESP,Spain,MAS_TOC_PERM_55_64XMAS_TOC_55_64,"Master's degree holders aged 55-64 in indefinite contracts, % of employees with a master's degree aged 55-64",92.07930676,D,Definition differs
ESP,Spain,MAS_TOC_PERM_25_34XMAS_TOC_25_34,"Master's degree holders aged 25-34 in indefinite contracts, % of employees with a master's degree aged 25-34",65.11236422,D,Definition differs
FRA,France,PHD_TOC_PERM_25_34XPHD_TOC_25_34,"Doctorate holders aged 25-34 in indefinite contracts, % of employees with a doctorate aged 25-34",69.09496868,D,Definition differs
FRA,France,PHD_TOC_PERM_45_54XPHD_TOC_45_54,"Doctorate holders aged 45-54 in indefinite contracts, % of employees with a doctorate aged 45-54",96.53265778,D,Definition differs
FRA,France,PHD_TOC_PERMXPHD_TOC,"Doctorate holders in indefinite contracts, % of employees with a doctorate",91.1404149,D,Definition differs
FRA,France,PHD_TOC_PERM_35_44XPHD_TOC_35_44,"Doctorate holders aged 35-44 in indefinite contracts, % of employees with a doctorate aged 35-44",93.77215621,D,Definition differs
FRA,France,PHD_TOC_PERM_55_64XPHD_TOC_55_64,"Doctorate holders aged 55-64 in indefinite contracts, % of employees with a doctorate aged 55-64",96.51175373,D,Definition differs
FRA,France,MAS_TOC_PERMXMAS_TOC,"Master's degree holders in indefinite contracts, % of employees with a master's degree",90.21630498,D,Definition differs
FRA,France,MAS_TOC_PERM_55_64XMAS_TOC_55_64,"Master's degree holders aged 55-64 in indefinite contracts, % of employees with a master's degree aged 55-64",94.7426015,D,Definition differs
FRA,France,MAS_TOC_PERM_25_34XMAS_TOC_25_34,"Master's degree holders aged 25-34 in indefinite contracts, % of employees with a master's degree aged 25-34",84.88220145,D,Definition differs
FRA,France,MAS_TOC_PERM_35_44XMAS_TOC_35_44,"Master's degree holders aged 35-44 in indefinite contracts, % of employees with a master's degree aged 35-44",92.66783866,D,Definition differs
FRA,France,MAS_TOC_PERM_45_54XMAS_TOC_45_54,"Master's degree holders aged 45-54 in indefinite contracts, % of employees with a master's degree aged 45-54",95.28304154,D,Definition differs
FRA,France,MAS_HW,Average annual hours worked by employed master's degree holders,2025.088,D,Definition differs
FRA,France,MAS_HW_55_64,Average annual hours worked by employed master's degree holders aged 55-64,2125.656,D,Definition differs
FRA,France,PHD_HW_35_44,Average annual hours worked by employed doctorate holders aged 35-44,1997.216,D,Definition differs
FRA,France,MAS_HW_35_44,Average annual hours worked by employed master's degree holders aged 35-44,2052.648,D,Definition differs
FRA,France,PHD_HW_55_64,Average annual hours worked by employed doctorate holders aged 55-64,1906.476,D,Definition differs
FRA,France,PHD_HW_25_34,Average annual hours worked by employed doctorate holders aged 25-34,1876.94,D,Definition differs
FRA,France,MAS_HW_45_54,Average annual hours worked by employed master's degree holders aged 45-54,2091.232,D,Definition differs
FRA,France,PHD_HW,Average annual hours worked by employed doctorate holders,1959.568,D,Definition differs
FRA,France,MAS_HW_25_34,Average annual hours worked by employed master's degree holders aged 25-34,1936.168,D,Definition differs
FRA,France,PHD_HW_45_54,Average annual hours worked by employed doctorate holders aged 45-54,2011.828,D,Definition differs
ESP,Spain,PHD_HW_35_44,Average annual hours worked by employed doctorate holders aged 35-44,1965.548,D,Definition differs
ESP,Spain,PHD_HW_25_34,Average annual hours worked by employed doctorate holders aged 25-34,1615.588,D,Definition differs
ESP,Spain,PHD_HW,Average annual hours worked by employed doctorate holders,1966.744,D,Definition differs
ESP,Spain,MAS_HW_25_34,Average annual hours worked by employed master's degree holders aged 25-34,1882.036,D,Definition differs
ESP,Spain,PHD_HW_45_54,Average annual hours worked by employed doctorate holders aged 45-54,2021.344,D,Definition differs
ESP,Spain,PHD_HW_55_64,Average annual hours worked by employed doctorate holders aged 55-64,1998.308,D,Definition differs
ESP,Spain,MAS_HW_35_44,Average annual hours worked by employed master's degree holders aged 35-44,1916.772,D,Definition differs
ESP,Spain,MAS_HW_55_64,Average annual hours worked by employed master's degree holders aged 55-64,1940.432,D,Definition differs
ESP,Spain,MAS_HW_45_54,Average annual hours worked by employed master's degree holders aged 45-54,1943.552,D,Definition differs
ESP,Spain,MAS_HW,Average annual hours worked by employed master's degree holders,1922.284,D,Definition differs
BRA,Brazil,MAS_EARNY_45_54,Average gross yearly earnings of employed master's degree holders aged 45-54,82091.72142,B,Time series break
BRA,Brazil,MAS_EARNY,Average gross yearly earnings of employed master's degree holders,64942.35116,B,Time series break
BRA,Brazil,MAS_EARNY_55_64,Average gross yearly earnings of employed master's degree holders aged 55-64,83129.90186,B,Time series break
ITA,Italy,PHD_HW_25_34,Average annual hours worked by employed doctorate holders aged 25-34,1919.32,I,Value imputed by a receiving agency
ITA,Italy,MAS_EARNY_35_44,Average gross yearly earnings of employed master's degree holders aged 35-44,58243.87452,I,Value imputed by a receiving agency
ITA,Italy,PHD_EARNY_45_54,Average gross yearly earnings of employed doctorate holders aged 45-54,75559.45893,I,Value imputed by a receiving agency
ITA,Italy,MAS_EARNY_45_54,Average gross yearly earnings of employed master's degree holders aged 45-54,69023.02706,I,Value imputed by a receiving agency
ITA,Italy,MAS_HW_25_34,Average annual hours worked by employed master's degree holders aged 25-34,1842.88,I,Value imputed by a receiving agency
ITA,Italy,PHD_EARNY_25_34,Average gross yearly earnings of employed doctorate holders aged 25-34,47647.70282,I,Value imputed by a receiving agency
ITA,Italy,PHD_HW_55_64,Average annual hours worked by employed doctorate holders aged 55-64,1931.8,I,Value imputed by a receiving agency
ITA,Italy,PHD_EARNY_55_64,Average gross yearly earnings of employed doctorate holders aged 55-64,87479.01641,I,Value imputed by a receiving agency
ITA,Italy,MAS_HW,Average annual hours worked by employed master's degree holders,1853.8,I,Value imputed by a receiving agency
ITA,Italy,MAS_HW_45_54,Average annual hours worked by employed master's degree holders aged 45-54,1872,I,Value imputed by a receiving agency
ITA,Italy,MAS_HW_35_44,Average annual hours worked by employed master's degree holders aged 35-44,1842.36,I,Value imputed by a receiving agency
ITA,Italy,PHD_HW_35_44,Average annual hours worked by employed doctorate holders aged 35-44,1891.76,I,Value imputed by a receiving agency
ITA,Italy,PHD_HW_45_54,Average annual hours worked by employed doctorate holders aged 45-54,1882.92,I,Value imputed by a receiving agency
ITA,Italy,MAS_HW_55_64,Average annual hours worked by employed master's degree holders aged 55-64,1851.2,I,Value imputed by a receiving agency
